geo_id,geography,date_start,date_end,platform_and_product,facet,level,variable,cluster_name,value,region,augmentation_ratio
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,analyze developments in specific field to determine need for revisions in previously published materials and development of new material.,0.0342094760248588,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,analyze experimental data and interpret results to write reports and summaries of findings.,86.0,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,analyze experimental data and interpret results to write reports and summaries of findings.,0.1634452743409924,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,analyze financial information obtained from clients to determine strategies for meeting clients' financial objectives.,61.0,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,analyze financial information obtained from clients to determine strategies for meeting clients' financial objectives.,0.1159321131953551,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,analyze information obtained from management to conceptualize and define operational problems.,48.0,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,analyze information obtained from management to conceptualize and define operational problems.,0.0912252693996237,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"analyze information processing or computation needs and plan and design computer systems, using techniques such as structured analysis, data modeling and information engineering.",35.0,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"analyze information processing or computation needs and plan and design computer systems, using techniques such as structured analysis, data modeling and information engineering.",0.0665184256038922,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"analyze information to determine, recommend, and plan computer specifications and layouts, and peripheral equipment modifications.",40.0,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"analyze information to determine, recommend, and plan computer specifications and layouts, and peripheral equipment modifications.",0.0760210578330197,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"analyze information to determine, recommend, and plan installation of a new system or modification of an existing system.",16.0,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"analyze information to determine, recommend, and plan installation of a new system or modification of an existing system.",0.0304084231332078,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"analyze information to determine, recommend, and plan layout, including type of computers and peripheral equipment modifications.",56.0,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"analyze information to determine, recommend, and plan layout, including type of computers and peripheral equipment modifications.",0.1064294809662276,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"analyze large molecular datasets such as raw microarray data, genomic sequence data, and proteomics data for clinical or basic research purposes.",44.0,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"analyze large molecular datasets such as raw microarray data, genomic sequence data, and proteomics data for clinical or basic research purposes.",0.0836231636163217,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"analyze operations to evaluate performance of a company or its staff in meeting objectives or to determine areas of potential cost reduction, program improvement, or policy change.",108.0,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"analyze operations to evaluate performance of a company or its staff in meeting objectives or to determine areas of potential cost reduction, program improvement, or policy change.",0.2052568561491533,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"analyze organic or inorganic compounds to determine chemical or physical properties, composition, structure, relationships, or reactions, using chromatography, spectroscopy, or spectrophotometry techniques.",171.0,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"analyze organic or inorganic compounds to determine chemical or physical properties, composition, structure, relationships, or reactions, using chromatography, spectroscopy, or spectrophotometry techniques.",0.3249900222361594,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"analyze organizational, occupational, and industrial data to facilitate organizational functions and provide technical information to business, industry, and government.",60.0,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"analyze organizational, occupational, and industrial data to facilitate organizational functions and provide technical information to business, industry, and government.",0.1140315867495296,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,analyze patrons' requests to determine needed information and assist in furnishing or locating that information.,22.0,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,analyze patrons' requests to determine needed information and assist in furnishing or locating that information.,0.0418115818081608,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"analyze records, reports, test results, or examination information to diagnose medical condition of patient.",32.0,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"analyze records, reports, test results, or examination information to diagnose medical condition of patient.",0.0608168462664157,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"analyze research data to determine its significance, using computers.",29.0,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"analyze research data to determine its significance, using computers.",0.0551152669289393,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,analyze system performance or operational requirements.,57.0,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,analyze system performance or operational requirements.,0.1083300074120531,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,analyze target companies or investment opportunities to inform investment decisions.,55.0,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,analyze target companies or investment opportunities to inform investment decisions.,0.1045289545204021,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"analyze test data, making computations as necessary, to determine test results.",46.0,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"analyze test data, making computations as necessary, to determine test results.",0.0874242165079727,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,analyze user needs and software requirements to determine feasibility of design within time and cost constraints.,286.0,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,analyze user needs and software requirements to determine feasibility of design within time and cost constraints.,0.5435505635060912,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"analyze, interpret, or disseminate system performance data.",32.0,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"analyze, interpret, or disseminate system performance data.",0.0608168462664157,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,answer clients' questions about the purposes and details of financial plans and strategies.,22.0,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,answer clients' questions about the purposes and details of financial plans and strategies.,0.0418115818081608,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,answer customers' questions about merchandise and advise customers on merchandise selection.,19.0,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,answer customers' questions about merchandise and advise customers on merchandise selection.,0.0361100024706843,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"answer customers' questions about products, prices, availability, or credit terms.",151.0,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"answer customers' questions about products, prices, availability, or credit terms.",0.2869794933196495,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"answer customers' questions about products, prices, availability, product uses, and credit terms.",91.0,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"answer customers' questions about products, prices, availability, product uses, and credit terms.",0.1729479065701199,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"answer customers' questions, and provide information on procedures or policies.",480.0,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"answer customers' questions, and provide information on procedures or policies.",0.9122526939962368,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"answer inquiries from current or prospective customers regarding methods, materials, or price ranges.",56.0,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"answer inquiries from current or prospective customers regarding methods, materials, or price ranges.",0.1064294809662276,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"answer inquiries pertaining to hotel services, guest registration, and travel directions, or make recommendations regarding shopping, dining, or entertainment.",17.0,West,1.1207757096807738
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"answer inquiries pertaining to hotel services, guest registration, and travel directions, or make recommendations regarding shopping, dining, or entertainment.",0.0323089495790333,West,1.1207757096807738
